freq,c_dest,purpose,duration,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,US,PROF,N1-3,NR,LU	: 	: u	: u	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u
A,US,PROF,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 
A,US,PROF,N1-3,NR,MT	: u	: u	: u	: u	: 	: 	: 	: 	: u	: 	: 	: u	: 
A,US,PROF,N1-3,NR,NL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,PROF,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u
A,US,PROF,N1-3,NR,PL	: u	: 	: 	: u	: u	: 	: u	: 	: u	: 	: u	: u	: u
A,US,PROF,N1-3,NR,PT	: u	: 	: u	: u	: u	: 	: u	: u	: u	: 	: u	: u	: 
A,US,PROF,N1-3,NR,SE	: 	: 	: u	: 	: u	: u	: 	: u	: u	: 	: u	: 	: u
A,US,PROF,N1-3,NR,SI	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,US,PROF,N1-3,NR,SK	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,US,PROF,N1-3,NR,UK	75620 	77867 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,US,PROF,N_GE1,NR,AL	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,US,PROF,N_GE1,NR,AT	: u	: u	78295 u	: u	57310 u	: u	: u	: u	: u	: u	: u	56555 u	37821 u
A,US,PROF,N_GE1,NR,BE	: u	46369 u	44112 u	29641 u	65132 u	43554 bu	48044 u	34701 u	: u	: u	: u	51003 u	: u
A,US,PROF,N_GE1,NR,BG	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: 
A,US,PROF,N_GE1,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: 
A,US,PROF,N_GE1,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,US,PROF,N_GE1,NR,CZ	: u	: u	: 	: u	: u	: u	: u	: u	: 	: u	: 	: u	: 
A,US,PROF,N_GE1,NR,DE	645482 u	894075 u	545268 u	454211 u	493399 u	1033303 u	456468 u	676289 u	: u	: u	: u	: u	: u
A,US,PROF,N_GE1,NR,DK	96691 u	: u	: u	65233 u	119146 u	70017 u	: u	88483 u	: 	: 	: u	: u	: u
A,US,PROF,N_GE1,NR,EA20	1328243 	1619293 	1135497 	1000983 	1121966 	1771676 	1244102 	1373206 	386314 	214353 u	808828 	887815 	1418286 
A,US,PROF,N_GE1,NR,EE	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,US,PROF,N_GE1,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,PROF,N_GE1,NR,ES	69455 	69589 u	47480 u	41797 bu	47018 u	70123 u	90700 u	68119 u	: u	: u	87644 u	127996 u	131618 
A,US,PROF,N_GE1,NR,EU27_2020	1506220 e	1760965 e	1280713 	1151096 	1328734 	2123602 	1506357 	1693670 	430446 	314123 	1213493 	1372026 e	1549993 
A,US,PROF,N_GE1,NR,FI	: u	: u	: u	: u	: u	: u	103928 u	: u	: u	: u	: u	: u	: u
A,US,PROF,N_GE1,NR,FR	148953 u	179012 u	118202 u	129395 u	104787 u	176039 u	182610 u	155859 u	: u	: 	: u	: u	: u
A,US,PROF,N_GE1,NR,HR	: u	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u
A,US,PROF,N_GE1,NR,HU	11789 	14413 	16491 	24970 	26601 	18311 	19879 u	23919 	4906 u	6255 u	15445 u	25083 	11385 u
A,US,PROF,N_GE1,NR,IE	45457 u	56635 	55364 u	58833 	91859 	72606 	94612 	103948 	39489 	: u	: u	: u	80489 u
A,US,PROF,N_GE1,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,US,PROF,N_GE1,NR,LT	3323 u	5547 u	: u	4731 u	8909 	3172 u	: u	3667 u	: u	: 	: u	: u	: u
A,US,PROF,N_GE1,NR,LU	: u	: u	7283 u	: u	: u	: u	: u	: u	: u	: u	10081 u	18435 u	12125 u
A,US,PROF,N_GE1,NR,LV	: 	: 	: u	: u	: 	: 	: u	: u	: 	: 	: u	: u	: u
A,US,PROF,N_GE1,NR,ME	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,US,PROF,N_GE1,NR,MT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,US,PROF,N_GE1,NR,NL	: u	58730 u	: u	81851 u	83844 u	99169 u	81050 u	84887 u	: u	: u	83932 	91710 u	77446 u
A,US,PROF,N_GE1,NR,NO	: 	: u	91416 u	: u	77305 u	: u	80006 u	: 	: 	: u	: u	: u	: u
A,US,PROF,N_GE1,NR,PL	: u	: u	19834 bu	17755 u	18569 u	18865 u	21217 u	22987 u	: u	: u	19757 u	23977 	24444 
A,US,PROF,N_GE1,NR,PT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	8178 u
A,US,PROF,N_GE1,NR,SE	: 	: 	: u	: u	: u	234855 u	176495 u	: u	: u	: u	: u	: 	: u
A,US,PROF,N_GE1,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,PROF,N_GE1,NR,SK	: 	: u	: 	: 	: 	: u	: u	: 	: 	: 	: 	: u	: u
A,US,PROF,N_GE1,NR,UK	556882 	560397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,US,PROF,N_GE4,NR,AL	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,US,PROF,N_GE4,NR,AT	: u	: u	65337 u	: u	57310 u	: u	: u	: u	: u	: u	: u	50889 u	33385 u
A,US,PROF,N_GE4,NR,BE	: u	42448 u	39003 u	24726 u	56006 u	32974 bu	42649 u	: u	: u	: u	: u	45681 u	: u
A,US,PROF,N_GE4,NR,BG	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: 
A,US,PROF,N_GE4,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: 
A,US,PROF,N_GE4,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,US,PROF,N_GE4,NR,CZ	: u	: u	: 	: u	: u	: u	: u	: u	: 	: u	: 	: u	: 
A,US,PROF,N_GE4,NR,DE	: u	583131 u	507816 u	418786 u	: u	745513 u	: u	577474 u	: u	: u	: u	: u	: u
A,US,PROF,N_GE4,NR,DK	83069 u	: u	: u	: u	65778 u	: u	: u	: u	: 	: 	: 	: u	: u
A,US,PROF,N_GE4,NR,EA20	1127471 	1180875 	1002488 	871131 	861372 	1340527 	1045393 	1159882 	282954 	191463 u	715803 	705787 	1271483 
A,US,PROF,N_GE4,NR,EE	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,US,PROF,N_GE4,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,PROF,N_GE4,NR,ES	56588 u	57687 u	31296 u	: u	43156 u	65629 u	90700 u	60418 u	: u	: 	82067 u	100452 u	117331 u
A,US,PROF,N_GE4,NR,EU27_2020	1259001 e	1271341 e	1124026 	1011564 	994006 	1588322 	1287576 	1353014 	310767 	291095 	980509 	1035642 e	1389858 
A,US,PROF,N_GE4,NR,FI	: u	: u	: u	: u	: u	: u	94768 u	: u	: u	: 	: u	: u	: u
A,US,PROF,N_GE4,NR,FR	138347 u	176025 u	97153 u	108377 u	: u	109587 u	120084 u	120086 u	: u	: 	: u	: u	: u
A,US,PROF,N_GE4,NR,HR	: u	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u
A,US,PROF,N_GE4,NR,HU	11187 	14117 	15128 	24016 	25908 	16939 	15069 u	17127 	4288 u	6118 u	13891 u	24104 	11104 u
A,US,PROF,N_GE4,NR,IE	40506 u	50562 u	44238 u	46930 u	81337 	65421 	67259 u	87657 	35980 	: u	: u	: u	: u
A,US,PROF,N_GE4,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,US,PROF,N_GE4,NR,LT	3093 u	5434 u	: u	3999 u	8778 	2852 u	: u	3503 u	: u	: 	: u	: u	: u
A,US,PROF,N_GE4,NR,LU	: u	: u	6525 u	: u	: u	: u	: u	: u	: u	: u	: u	14561 u	8883 u
A,US,PROF,N_GE4,NR,LV	: 	: 	: u	: u	: 	: 	: u	: u	: 	: 	: u	: u	: u
A,US,PROF,N_GE4,NR,ME	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,US,PROF,N_GE4,NR,MT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,US,PROF,N_GE4,NR,NL	: u	: u	: u	78256 u	70335 u	85746 u	69263 u	64397 u	: u	: u	80687 	88690 u	65652 u
A,US,PROF,N_GE4,NR,NO	: 	: u	88283 u	: u	: u	: u	: u	: 	: 	: u	: u	: u	: u
A,US,PROF,N_GE4,NR,PL	: u	: u	19834 bu	15492 u	18180 u	18865 u	19945 u	22987 u	: u	: u	18202 u	21864 	24281 
A,US,PROF,N_GE4,NR,PT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	8178 u
A,US,PROF,N_GE4,NR,SE	: 	: 	: u	: u	: u	: u	176495 u	: u	: u	: u	: u	: 	: u
A,US,PROF,N_GE4,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,PROF,N_GE4,NR,SK	: 	: u	: 	: 	: 	: u	: u	: 	: 	: 	: 	: u	: u
A,US,PROF,N_GE4,NR,UK	481261 	482531 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N1-3,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,US,TOTAL,N1-3,NR,BE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,CH	: u	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 
A,US,TOTAL,N1-3,NR,CY	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,US,TOTAL,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 
A,US,TOTAL,N1-3,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,US,TOTAL,N1-3,NR,DK	: u	69068 bu	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,US,TOTAL,N1-3,NR,EA20	390320 	497228 	215912 	287018 	324523 	527139 	447130 	328187 	120604 u	: u	157193 u	366694 	182440 
A,US,TOTAL,N1-3,NR,EE	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N1-3,NR,EL	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N1-3,NR,ES	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,EU27_2020	454010 e	605526 e	267567 	308700 	416042 	653253 	469189 	463676 	145235 u	32393 u	302586 	521224 e	210772 
A,US,TOTAL,N1-3,NR,FI	: u	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,FR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,HR	: u	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: u	: 
A,US,TOTAL,N1-3,NR,HU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,IE	: u	: u	: u	: u	: u	25811 u	48636 u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,IT	: u	: u	: u	: u	: 	: u	: u	: u	: 	: 	: 	: u	: 
A,US,TOTAL,N1-3,NR,LT	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: 	: 	: u
A,US,TOTAL,N1-3,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,LV	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u
A,US,TOTAL,N1-3,NR,MT	: u	: u	: u	: u	: 	: 	: 	: u	: u	: 	: 	: u	: u
A,US,TOTAL,N1-3,NR,NL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u
A,US,TOTAL,N1-3,NR,PL	: u	: 	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	: u
A,US,TOTAL,N1-3,NR,PT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,US,TOTAL,N1-3,NR,SE	: 	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u
A,US,TOTAL,N1-3,NR,SI	: 	: 	: 	: 	: u	: 	: 	: u	: 	: 	: u	: 	: u
A,US,TOTAL,N1-3,NR,SK	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N1-3,NR,UK	114454 	108874 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	16354 u	: 	22765 u	: u	: 	: 	: 	: 
A,US,TOTAL,N_GE1,NR,AT	163549 	168855 	220002 	164143 	210539 	202960 	181413 	155193 	: u	: u	151426 	195335 	188750 
A,US,TOTAL,N_GE1,NR,BE	188345 	153583 	175022 	155887 	208971 	218192 b	191259 	186547 	51359 u	: u	107584 	216871 	189156 
A,US,TOTAL,N_GE1,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u
A,US,TOTAL,N_GE1,NR,CH	331201 u	345684 u	352735 	341800 	408184 	310532 	284937 	350857 	: u	: u	116508 u	: 	: 
A,US,TOTAL,N_GE1,NR,CY	13130 bu	14021 u	: u	: u	25367 u	: u	: u	: u	: 	: 	: u	23631 u	: u
A,US,TOTAL,N_GE1,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N_GE1,NR,DE	2517249 	2749122 	2404153 	2365453 	2223102 	3123356 	2485522 	2237480 	: u	: u	1939977 	1748455 	3173103 
A,US,TOTAL,N_GE1,NR,DK	313486 	264760 b	278294 	226550 	324806 	244351 	160160 u	351136 	: u	: u	86097 u	120577 u	269669 
A,US,TOTAL,N_GE1,NR,EA20	5979262 	6081944 	5650931 	5199378 	6227365 	6779913 	6260903 	5994659 	1198609 	816149 	4816357 	5089632 	6606907 
A,US,TOTAL,N_GE1,NR,EE	: u	: u	: u	: u	23698 u	: u	: u	: u	: u	: 	: u	: u	: u
A,US,TOTAL,N_GE1,NR,EL	: u	24253 u	15324 u	: u	20108 u	26238 u	24915 u	19065 u	: u	: u	18555 u	36046 u	19599 u
A,US,TOTAL,N_GE1,NR,ES	332485 	294738 	321484 	303133 b	425465 	389875 	467117 	434942 	88443 u	: u	498727 	503768 	546274 
A,US,TOTAL,N_GE1,NR,EU27_2020	6844526 e	6971260 e	6539553 	6094858 	7152547 	8331295 	7470996 	7270560 	1421089 	1015086 	5665739 	6082456 e	7567098 
A,US,TOTAL,N_GE1,NR,FI	142617 bu	128515 u	229289 	180014 u	196386 u	165995 u	233061 	190873 u	: u	: u	159665 u	120529 u	159505 u
A,US,TOTAL,N_GE1,NR,FR	953563 	1071422 	968541 	714093 	856258 	966282 	1008336 	1078095 	205725 u	: u	759374 	849037 	913194 
A,US,TOTAL,N_GE1,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	29949 u	: u
A,US,TOTAL,N_GE1,NR,HU	67787 	85441 	92478 	95223 	104809 	81433 	76963 	159071 	28719 	13610 	30779 	67150 	79220 
A,US,TOTAL,N_GE1,NR,IE	297740 	332438 	371106 	341215 	407939 	466902 	451604 	462649 	134847 	: u	357716 	468649 	389466 
A,US,TOTAL,N_GE1,NR,IT	710492 	537988 u	382680 bu	: u	1006537 u	431845 u	373685 u	437742 u	: u	: u	: u	233416 u	291078 u
A,US,TOTAL,N_GE1,NR,LT	23048 	23289 	21230 	22289 	24655 	20485 	11103 	13185 	2949 u	: u	6586 u	6738 u	7768 u
A,US,TOTAL,N_GE1,NR,LU	28986 	35704 	31174 	26412 	26505 	38527 	41484 	42586 	: u	5053 u	33892 	49560 	43330 
A,US,TOTAL,N_GE1,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,US,TOTAL,N_GE1,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 
A,US,TOTAL,N_GE1,NR,MT	3712 	2894 	: u	: u	: u	: u	6246 u	4882 u	: u	: u	: u	4328 u	7500 u
A,US,TOTAL,N_GE1,NR,NL	510275 b	446767 	427528 	435598 	503061 	547660 	565720 	567714 	77052 u	84621 u	475579 	478597 	505329 
A,US,TOTAL,N_GE1,NR,NO	: 	222689 	338532 	281049 	295418 	335594 	272776 	: 	: 	: u	224141 	124939 u	199765 
A,US,TOTAL,N_GE1,NR,PL	92650 u	131353 u	114352 b	123293 	132501 	140750 	149043 	164069 	42280 	36234 	139623 	177315 	198445 
A,US,TOTAL,N_GE1,NR,PT	21950 u	27894 u	22244 u	30550 	29022 u	60665 	55682 	58675 	9443 u	: u	44256 	51725 	47599 
A,US,TOTAL,N_GE1,NR,RO	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N_GE1,NR,SE	: 	: 	371857 	389977 	316549 	1039918 	772673 	555197 	122286 u	: u	547621 u	: 	: u
A,US,TOTAL,N_GE1,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N_GE1,NR,SK	: u	: u	: u	: u	: 	: u	: u	: u	: u	: 	: u	: u	: u
A,US,TOTAL,N_GE1,NR,UK	2929195 	2906338 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	16354 u	: 	22765 u	: u	: 	: 	: 	: 
A,US,TOTAL,N_GE4,NR,AT	160490 	163923 	207044 	149631 	208259 	198501 	171342 	148407 	: u	: u	150348 	186230 	177170 
A,US,TOTAL,N_GE4,NR,BE	185793 	148226 	168358 	147949 	195128 	207612 b	184433 	180856 	48770 u	: u	106164 	190850 	185398 
A,US,TOTAL,N_GE4,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u
A,US,TOTAL,N_GE4,NR,CH	325653 u	345684 u	322528 	339363 	402744 	302852 	254518 u	324186 	: u	: u	116508 u	: 	: 
A,US,TOTAL,N_GE4,NR,CY	12738 bu	14021 u	: u	: u	25367 u	: u	: u	: u	: 	: 	: u	22691 u	: u
A,US,TOTAL,N_GE4,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N_GE4,NR,DE	2217525 	2438178 	2312457 	2208178 	2005313 	2811229 	2253800 	2072220 	: u	: u	1866379 	1578149 	3087282 
A,US,TOTAL,N_GE4,NR,DK	299864 	195692 bu	268064 	220088 	260570 	232400 	146170 u	320179 	: u	: u	77608 u	117012 u	252692 
A,US,TOTAL,N_GE4,NR,EA20	5588942 	5584716 	5435018 	4912360 	5902842 	6252773 	5813773 	5666472 	1078005 	785351 	4659165 	4722938 	6424467 
A,US,TOTAL,N_GE4,NR,EE	: u	: u	: u	: u	23698 u	: u	: u	: u	: u	: 	: u	: u	: u
A,US,TOTAL,N_GE4,NR,EL	: u	23444 u	15324 u	: u	20108 u	26238 u	24915 u	19065 u	: u	: u	18555 u	36046 u	19599 u
A,US,TOTAL,N_GE4,NR,ES	317018 	279091 	292920 	289531 b	407247 	382484 	463250 	423850 	88443 u	: u	493150 	465204 	526908 
A,US,TOTAL,N_GE4,NR,EU27_2020	6390516 e	6365734 e	6271986 	5786158 	6736505 	7678041 	7001807 	6806884 	1275853 	982693 	5363153 	5561232 e	7356326 
A,US,TOTAL,N_GE4,NR,FI	138735 bu	128515 u	226195 	175842 u	192937 u	161658 u	220149 	169553 u	: u	: u	155441 u	105941 u	150626 u
A,US,TOTAL,N_GE4,NR,FR	935934 	1061722 	941726 	682297 	821710 	882100 	934977 	1017378 	180669 u	: u	743074 	803677 	893040 
A,US,TOTAL,N_GE4,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	27760 u	: u
A,US,TOTAL,N_GE4,NR,HU	66584 	85145 	90677 	93623 	103888 	78105 	72153 	151845 	28101 	13057 	29225 	66171 	78939 
A,US,TOTAL,N_GE4,NR,IE	283109 	322899 	351786 	321800 	393296 	441090 	402968 	441691 	126650 	: u	338299 	433684 	378097 
A,US,TOTAL,N_GE4,NR,IT	703196 	436327 u	377884 bu	: u	1006537 u	397836 u	343381 u	432298 u	: u	: u	: u	224178 u	291078 u
A,US,TOTAL,N_GE4,NR,LT	21554 	22994 	19760 	21393 	24525 	20165 	11103 	13021 	2805 u	: u	6586 u	6738 u	7319 u
A,US,TOTAL,N_GE4,NR,LU	27681 	34513 	30026 	25282 	26355 	35669 	30354 	39616 	: u	: u	31164 	44408 	39481 
A,US,TOTAL,N_GE4,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,US,TOTAL,N_GE4,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,US,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 
A,US,TOTAL,N_GE4,NR,MT	3388 	2789 	: u	: u	: u	: u	6246 u	4521 u	: u	: u	: u	4250 u	7097 u
A,US,TOTAL,N_GE4,NR,NL	498358 b	411016 	409518 	430236 	489552 	527408 	550424 	544150 	67717 u	83088 u	448334 	471630 	493019 
A,US,TOTAL,N_GE4,NR,NO	: 	204772 	324733 	278069 	255849 	293754 	255814 	: 	: 	: u	207982 	114855 u	191284 u
A,US,TOTAL,N_GE4,NR,PL	83513 u	131353 u	113129 b	119606 	131330 	136194 	147771 	164069 	41710 	35192 	137525 	175028 	197164 
A,US,TOTAL,N_GE4,NR,PT	16524 u	26844 u	21255 u	29056 	27401 u	59069 	52676 	55550 	: u	: u	41561 	48503 	47147 
A,US,TOTAL,N_GE4,NR,RO	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N_GE4,NR,SE	: 	: 	333457 	380044 	291358 	933638 	770685 	462463 	: u	: u	: u	: 	: u
A,US,TOTAL,N_GE4,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,US,TOTAL,N_GE4,NR,SK	: u	: u	: u	: u	: 	: u	: u	: u	: u	: 	: u	: u	: u
A,US,TOTAL,N_GE4,NR,UK	2814741 	2797465 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N1-3,NR,AL	: 	: 	: 	: 	: 	2689813 	: 	3100299 	1985343 	: 	: 	: 	: 
A,WORLD,PER,N1-3,NR,AT	8595366 	9038213 	9559279 	9184641 	10100129 	9985891 	10648099 	11323859 	7640449 	8776704 	13963868 	14415769 	14429692 
A,WORLD,PER,N1-3,NR,BE	3646602 	4295129 	4320681 	5268669 	5442459 	5673199 b	6206788 	6707869 	3703299 	5354465 	6794582 	7355129 	6825986 
A,WORLD,PER,N1-3,NR,BG	2076532 b	2039729 	2045795 	1555242 	1746019 	2915297 	2619509 	2551899 	1267891 	1735923 	2165835 	2353394 	2788969 
A,WORLD,PER,N1-3,NR,CH	7129625 	8436917 	7637876 	8419555 	7775806 	8597763 	8417340 	7699653 	5690444 	5883697 	7061064 	: 	: 
A,WORLD,PER,N1-3,NR,CY	1232492 b	1051445 	1111090 	1239566 	1297550 	1402370 	1584786 	1666675 	1533144 	1662887 	1607373 	1594957 	1615197 
A,WORLD,PER,N1-3,NR,CZ	19679409 	18326261 	19708974 	17441143 	18977831 	21390393 	20301161 	19970288 	13360538 	14989829 	18773218 	14594810 	15968442 
A,WORLD,PER,N1-3,NR,DE	98784720 	102251230 	94029597 	104888560 	104198690 	93988468 	101447632 	101923223 	64842757 	79678873 	82302228 	94834922 	105078475 
A,WORLD,PER,N1-3,NR,DK	18870153 	21570785 b	22110771 	22214379 	19908207 	15818637 	7586594 	15093224 	12813652 	9549761 	9776544 	9437751 	13763858 
A,WORLD,PER,N1-3,NR,EA20	414690152 	406378158 	400240998 	406663181 	415543703 	428392090 	442290250 	440427151 	278493968 	360127779 	411712713 	440694056 	447373874 
A,WORLD,PER,N1-3,NR,EE	1813285 	1781794 	2533287 	2515832 	2992551 	3018772 	4330497 	3314333 	1897061 	1913134 	2529353 	3067022 	3226244 
A,WORLD,PER,N1-3,NR,EL	2749255 	1425062 	1693928 	1579747 	1433087 	1570122 	1680329 	1457995 	1215529 	1285040 	1777167 	1613668 	1668794 
A,WORLD,PER,N1-3,NR,ES	86453206 	84614036 	83086699 	91367973 b	95850185 	102557523 	103008059 	101263206 	52366050 	75290066 	89089665 	92031450 	93826574 
A,WORLD,PER,N1-3,NR,EU27_2020	523580999 e	514185889 e	510286914 	517889042 	528680409 	545683144 	550150209 	556757963 	375782734 	464831772 	534387983 	564601297 e	578099918 
A,WORLD,PER,N1-3,NR,FI	25020682 b	24801381 	23460842 	24042202 	24184077 	24956040 	23410189 	22844415 	15440571 	20287639 	18947677 	17872110 	20209501 
A,WORLD,PER,N1-3,NR,FR	105949227 	104653851 	105556338 	93780902 	91863468 	105328361 	103640594 	104615656 	79782502 	102691073 	116030426 	125716060 	115023010 
A,WORLD,PER,N1-3,NR,HR	4082385 	4190195 	3890091 	2778748 	1959133 	1991587 	2191826 	2748797 	1457580 	1751663 	2045876 	2618915 	2963116 
A,WORLD,PER,N1-3,NR,HU	11822319 	9961409 	11033501 	11542092 	11700993 	12043639 	11956832 	12175405 	6524124 	7156127 	9941325 	9983944 	9988769 
A,WORLD,PER,N1-3,NR,IE	6430330 	6467195 	6790316 	6985478 	7228071 	8012920 	9088162 	9425024 	5257325 	3877531 	10685726 	10849933 	14681197 
A,WORLD,PER,N1-3,NR,IT	26286323 	19997694 	22134614 b	21392604 	25424548 	24060688 	29007244 	24704083 	13395761 	12637620 	18212942 	16791244 	15194473 
A,WORLD,PER,N1-3,NR,LT	2238041 	2221233 	2289727 	2339706 	2277168 	2250528 	2380047 	2563132 	1915471 	2495724 	3081135 	3369638 	4031864 
A,WORLD,PER,N1-3,NR,LU	514979 	539578 	623587 	564541 	465197 	718325 	788572 	844277 	557927 	672855 	965165 	1131431 	1050645 
A,WORLD,PER,N1-3,NR,LV	3772198 	3099854 	3144005 	3043094 	3223912 	3084980 	2803886 	2681372 	1271013 	2171560 	2977502 	3106175 	3351959 
A,WORLD,PER,N1-3,NR,ME	: 	: 	: 	: 	723346 	706158 	: 	: 	: 	: 	: 	: 	: 
